"id","slug","name","summary","excerpt","categories","locations","tags","websiteUrls","profileUrl","lastUpdated"
"organization:douglas-college","douglas-college","Douglas College","Douglas College is the largest degree-granting college in British Columbia, with main campuses in New Westminster and Coquitlam. The college offers AI-integrated coursework including an AI Marketing and Generative AI Strategies course (MARK 3890) and computing science programs that cover Python, machine learning foundations, and software engineering. Founded in 1970, Douglas College serves over 25,000 students ann...","Douglas College is the largest degree-granting college in British Columbia, with main campuses in New Westminster and Coquitlam. The college offers AI-integrated coursework incl...","Applied AI|Education","Coquitlam, BC|New Westminster, BC","applied-ai|computing|education|generative-ai|post-secondary","https://www.douglascollege.ca/","/bc-ai-directory/organizations/douglas-college","2026-05-11"
"organization:dragonscale-industries-canada","dragonscale-industries-canada","Dragonscale Industries (Canada)","Dragonscale builds agentic AI and anticipatory business operating-system tools for enterprise workflows, decision support, automation, and multi-agent coordination.","Dragonscale builds agentic AI and anticipatory business operating-system tools for enterprise workflows, decision support, automation, and multi-agent coordination.","Agentic AI|AI platforms|Enterprise software","Vancouver, BC","agentic-ai|autonomous-ai|enterprise-ai|multi-agent-systems|workflow-automation","https://www.dragonscale.ai","/bc-ai-directory/organizations/dragonscale-industries-canada","2026-05-08"
"organization:dricity","dricity","DriCity","DriCity has AI relevance but no BC organizational footprint has been confirmed through public sources.","DriCity has AI relevance but no BC organizational footprint has been confirmed through public sources.","","","","","/bc-ai-directory/organizations/dricity","2026-05-11"
"organization:drive-cx","drive-cx","Drive CX","Drive CX is a Vancouver-based brand experience management platform founded by Dale Dubberley. The company provides an AI-powered 360-degree view of customer, employee, and marketing data through a unified experience management (XM) platform, helping growing restaurant and hospitality chains maintain customer experience quality at scale. Its plug-and-play platform integrates CRM, employee relationship management, a...","Drive CX is a Vancouver-based brand experience management platform founded by Dale Dubberley. The company provides an AI-powered 360-degree view of customer, employee, and marke...","Applied AI|Customer Experience|SaaS","Vancouver, BC","AI|CRM|customer-experience|hospitality|restaurant-tech|SaaS","https://www.drivecx.com","/bc-ai-directory/organizations/drive-cx","2026-05-10"
"organization:drive-hockey-analytics","drive-hockey-analytics","Drive Hockey Analytics","Drive Hockey Analytics is a Vancouver-based sports technology company that brings NHL-level player and puck tracking to amateur hockey. Founded in 2018, the company deploys a portable smart arena system using sensor arrays and proprietary AI to capture over 3,000 data points per second, generating detailed performance analytics for players, coaches, and evaluators. The BCHL and teams across Canada, the US, and int...","Drive Hockey Analytics is a Vancouver-based sports technology company that brings NHL-level player and puck tracking to amateur hockey. Founded in 2018, the company deploys a po...","Applied AI|Data Analytics|Sports Technology","Vancouver, BC","AI|analytics|computer-vision|hockey|sensor-tracking|sports-tech","https://drivehockey.com","/bc-ai-directory/organizations/drive-hockey-analytics","2026-05-10"
"organization:durable-technologies-inc","durable-technologies-inc","Durable Technologies Inc.","Durable is a Vancouver-based AI business platform founded in 2021 by James Clift that has generated over 10 million websites for service-based entrepreneurs worldwide. Beyond AI-powered website creation, the platform enables founders to launch and run an entire business from a single prompt, with built-in tools for discoverability, customer management, payments, and AI agents. The company has raised $18 million CA...","Durable is a Vancouver-based AI business platform founded in 2021 by James Clift that has generated over 10 million websites for service-based entrepreneurs worldwide. Beyond AI...","Applied AI|SaaS|SMB Tools","Vancouver, BC","agents|AI|generative-AI|SaaS|small-business|website-builder","https://durable.ai","/bc-ai-directory/organizations/durable-technologies-inc","2026-05-10"
"organization:dynpricing","dynpricing","Dynpricing","Dynpricing is a Vancouver-based SaaS company founded by Gordon Paterson and Jose Albis that helps restaurants improve profitability on third-party delivery platforms through AI-driven dynamic pricing. The platform automatically adjusts prices on services like Uber Eats and DoorDash based on kitchen capacity and demand signals, increasing margins during peak periods while managing order volume to reduce staff strai...","Dynpricing is a Vancouver-based SaaS company founded by Gordon Paterson and Jose Albis that helps restaurants improve profitability on third-party delivery platforms through AI-...","Applied AI|Restaurant Technology|SaaS","Vancouver, BC","AI|dynamic-pricing|food-delivery|restaurant-tech|SaaS","https://www.dynpricing.ai","/bc-ai-directory/organizations/dynpricing","2026-05-10"
"organization:eagle-eyes-search","eagle-eyes-search","Eagle Eyes Search","Eagle Eyes Search is a Squamish, BC company developing AI-powered public safety software for search and rescue drone operators. Founded in 2022, its Eagle Eyes Viewer applies real-time computer vision to live drone footage, detecting anomalies such as movement or bright clothing pixel-by-pixel across difficult terrain, while integrating CalTopo maps, live streaming, and multi-drone airspace deconfliction. North Sh...","Eagle Eyes Search is a Squamish, BC company developing AI-powered public safety software for search and rescue drone operators. Founded in 2022, its Eagle Eyes Viewer applies re...","Applied AI|Computer Vision|Public Safety","Squamish, BC","AI|computer-vision|drone|geospatial|public-safety|search-and-rescue","https://www.eagleeyessearch.com","/bc-ai-directory/organizations/eagle-eyes-search","2026-05-10"
"organization:earthdaily-analytics","earthdaily-analytics","EarthDaily Analytics","EarthDaily Analytics is a Vancouver-based earth observation and analytics company. Its public materials describe daily, scientifically calibrated, AI-ready satellite imagery and analytics used to support environmental monitoring, agriculture, markets, and other geospatial decision workflows.","EarthDaily Analytics is a Vancouver-based earth observation and analytics company. Its public materials describe daily, scientifically calibrated, AI-ready satellite imagery and...","Climate technology|Earth observation|Geospatial AI","Vancouver, BC","earth-observation|geospatial-ai|remote-sensing|satellite-data","https://earthdaily.com","/bc-ai-directory/organizations/earthdaily-analytics","2026-05-08"
"organization:ebuilding","ebuilding","EBuilding","EBuilding is a Vancouver-based company founded in 2022 that operates an AI-powered e-commerce platform for the construction materials and new home building market. The platform provides interactive digital showrooms where homebuyers can customize builds in real time, enabling visualization and procurement of construction materials integrated with building information modeling (BIM) technology. Developers, supplier...","EBuilding is a Vancouver-based company founded in 2022 that operates an AI-powered e-commerce platform for the construction materials and new home building market. The platform...","Applied AI|Construction Technology|PropTech","Vancouver, BC","AI|BIM|construction-tech|e-commerce|presale|proptech","https://www.ebuilding.ca","/bc-ai-directory/organizations/ebuilding","2026-05-10"
"organization:echolabs","echolabs","EchoLabs","Echo Labs is a Vancouver, BC company founded in 2019 that specializes in hyperspectral remote sensing for mineral detection and environmental monitoring. The company deploys AI-driven hyperspectral data processing across UAS (drone) operations to identify materials and detect methane, with applications in cleantech, mining, and resource industries. Echo Labs advanced to Session 4 of the Creative Destruction Lab pr...","Echo Labs is a Vancouver, BC company founded in 2019 that specializes in hyperspectral remote sensing for mineral detection and environmental monitoring. The company deploys AI-...","Applied AI|CleanTech|Remote Sensing","Vancouver, BC","AI|cleantech|hyperspectral|methane-monitoring|mineral-detection|remote-sensing|UAS","https://www.echolabs.ca","/bc-ai-directory/organizations/echolabs","2026-05-10"
